date,observation_datetime_utc,scene_index,cloud_cover,scene_covers_roi,scene_coverage_ratio,export_requested,export_eligible,export_reason,exported,lst_drive_folder,indices_drive_folder,lst_export_description,indices_export_description,lst_total_pixels,lst_valid_pixels,lst_valid_pixel_ratio,lst_mean_temp_c,lst_min_temp_c,lst_max_temp_c,lst_std_temp_c,indices_valid_pixel_ratio,ndvi_mean,ndvi_min,ndvi_max,ndvi_std,ndbi_mean,ndbi_min,ndbi_max,ndbi_std,ndwi_mean,ndwi_min,ndwi_max,ndwi_std
2023-11-05,2023-11-05T03:17:25,LC08_126045_20231105,55.81,False,0.008624359649054754,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,32330.0,10079.0,31.175378905041757,27.531870095261517,24.033852957307488,30.771106100968552,1.1265373260521139,28.586452211568204,0.5435164849392784,-0.3237552041970495,0.9448878753325731,0.2320776778737497,-0.2526925485206989,-0.6609278094765568,0.1607114671296662,0.1425578128831127,-0.475455988440215,-0.8894839121211672,0.45273388716946317,0.2332100464933545
2023-11-05,2023-11-05T03:17:49,LC08_126046_20231105,19.82,False,0.036541416126950194,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,136845.0,32302.0,23.604808359823156,27.829234898748677,19.253025548889923,32.215567862378236,1.4838461241183798,19.071942708904235,0.4899833440365626,-0.9825441039925731,0.9483279176221634,0.1952838743976684,-0.20308751274235687,-0.6381663899649513,0.9822541060977923,0.13527300253808575,-0.44234790194527285,-0.8593620806294003,0.995770718977774,0.19102332767681537
2023-11-12,2023-11-12T03:23:34,LC08_127045_20231112,68.79,False,0.9321065848921735,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,3474755.0,1005262.0,28.930442577965927,27.35545243144419,1.4276723199959065,41.01329505068912,1.90058829386059,24.80836778420349,0.5299792047975758,-0.9550462758924627,0.9997048934981714,0.2057102170881984,-0.21068332700297118,-0.8207902540674846,0.9665573770491797,0.14237183969891617,-0.46949118741040674,-0.9999431791277996,0.9870179457808321,0.19539185304638207
2023-11-12,2023-11-12T03:23:58,LC08_127046_20231112,61.0,False,0.5320255803776534,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,1984186.0,636739.0,32.090691094484086,26.840338514705444,3.47202522572519,35.686541795390156,1.8796103822638275,28.0756945165423,0.5330636050781814,-0.9422310756972087,0.9999493238963167,0.19898499906064523,-0.22320827837299775,-0.897939994871356,0.9858490566037725,0.13915866763678789,-0.46689812927574315,-0.9999353232221971,0.9936175870933424,0.19160669882088843
2023-11-21,2023-11-21T03:17:28,LC08_126045_20231121,0.93,False,0.012495025551751917,False,False,scene_does_not_cover_roi,False,,,,,46800.0,45974.0,98.23504273504273,28.281100021841574,24.5629701351898,41.60670382247133,1.6970661955549484,98.21153846153847,0.5089406249432963,-0.999628574965953,0.92707729080324,0.24560001776858584,-0.21828569988290644,-0.7924270764875386,0.9981290926099174,0.1572773302138785,-0.472880855611169,-0.8612556786348325,0.9997717329275254,0.2406193512870486
2023-11-21,2023-11-21T03:17:52,LC08_126046_20231121,15.78,False,0.04920069401855259,False,False,scene_does_not_cover_roi,False,,,,,184162.0,180190.0,97.84320326668912,27.868914375396045,23.700787228239506,41.57798604651498,1.4796507526511082,97.82528426059665,0.4423116519747885,-0.997437080321903,0.8766776038681536,0.25274492943295673,-0.20594723517636818,-0.8875451263537903,0.9681122448979625,0.1593912851567866,-0.41755439667380934,-0.7896793484420793,0.9983155908907158,0.24503651421145167
2023-11-28,2023-11-28T03:23:39,LC08_127045_20231128,11.8,False,0.9360254244896179,False,False,scene_does_not_cover_roi,False,,,,,3489343.0,2440707.0,69.94746575501463,26.241232337446263,14.960974208515836,42.48246442218681,1.8864361294721652,64.63678119347969,0.4627735630442821,-0.9555984555984576,0.9995710302423683,0.20476735038959218,-0.1849753338917755,-0.8366185016491282,0.9801353102058451,0.15167011727269541,-0.42212055293185086,-0.9997133027522935,0.9928538138884577,0.19537272300316225
2023-11-28,2023-11-28T03:24:03,LC08_127046_20231128,24.86,False,0.5216230913259464,False,False,scene_does_not_cover_roi,False,,,,,1945425.0,1390954.0,71.49872135908606,25.68308559989368,14.611116540650642,36.26364506024436,1.9324363053959202,65.33040338229435,0.4560428176796479,-0.8385925719072909,0.9998299994333316,0.19393842408060735,-0.21372309602893372,-0.8009736690572161,0.8964714311302184,0.14696934145683627,-0.3940711369874028,-0.9999055906094126,0.9710580341495173,0.1764264508062288
2023-12-07,2023-12-07T03:17:19,LC08_126045_20231207,0.02,False,0.0024964077051814458,False,False,scene_does_not_cover_roi,False,,,,,9443.0,8909.0,94.34501747326061,24.766417936918963,21.775817211790923,28.460222094481537,0.8586842095399465,94.34501747326061,0.5748437123353242,-0.3447732446156538,0.8543373720549122,0.13958932510341354,-0.18166291798593867,-0.650698720985315,0.21932535786577464,0.12464366457333997,-0.5337752821199476,-0.7724184329051906,0.47409350698023034,0.10713952520464898
2023-12-07,2023-12-07T03:17:43,LC08_126046_20231207,1.86,False,0.019980607465612414,False,False,scene_does_not_cover_roi,False,,,,,74897.0,72620.0,96.9598248260945,24.031997216287476,20.09987082161956,28.773340034163425,1.064255019674686,96.95848965913187,0.48002947118647404,-0.6981321550512154,0.8701431411845784,0.24256757669671467,-0.2181344054328995,-0.8655780381019994,0.3507523220875368,0.14604422880240497,-0.44501304648884743,-0.7875464202435443,0.805675867864762,0.23541325039132427
2023-12-14,2023-12-14T03:23:35,LC08_127045_20231214,59.0,False,0.9340103843116819,False,False,scene_does_not_cover_roi,False,,,,,3481846.0,2207036.0,63.38695048546087,26.857499397919863,2.6704345414137833,43.54314154243309,1.8057787229662967,58.37325947213059,0.47199583811033724,-0.9993705413344529,0.9992505297979014,0.20906927150731786,-0.1790292031230612,-0.9163612129290242,0.9991628296358316,0.14727364416868727,-0.4376249575826005,-0.9995825087881899,0.9997128499641065,0.19637702494970824
2023-12-14,2023-12-14T03:23:59,LC08_127046_20231214,20.88,False,0.5262420921409813,False,False,scene_does_not_cover_roi,False,,,,,1962641.0,1676436.0,85.41735345384103,26.89936511842895,2.7274046664459775,43.39845592986495,1.9674315750048628,82.42307176911112,0.4820228600481191,-0.9984880393109776,0.9999111861095076,0.2074960066930502,-0.19495273898327306,-0.9262776811321646,0.9885620915032657,0.148184781908024,-0.4469136669908034,-0.9989424314879531,0.9990556810900136,0.19360621888965002
2023-12-23,2023-12-23T03:17:27,LC08_126045_20231223,1.61,False,0.01247586770752447,False,False,scene_does_not_cover_roi,False,,,,,46727.0,45904.0,98.23870567337941,18.494296772283167,15.039803474071846,27.7616391349203,0.9714996421650276,98.18520341558413,0.49276634650675094,-0.6629495050745527,0.9452696219535599,0.24360517399354076,-0.2077456174599498,-0.8224107119041905,0.8947533158574282,0.1502918476034584,-0.457754487400536,-0.809673308258991,0.9325307248557815,0.22890610136984507
2023-12-23,2023-12-23T03:17:51,LC08_126046_20231223,58.96,False,0.04908269851745465,False,False,scene_does_not_cover_roi,False,,,,,183715.0,179270.0,97.5804915221947,17.979828069628176,13.15491969980576,27.757701103593604,1.0456608530614027,97.49013417521705,0.4387071197844006,-0.8235488126649086,0.8399670070496656,0.2381152047133777,-0.20924530829263954,-0.9567009854714613,0.6525423728813555,0.15297057258741809,-0.41291620326888606,-0.7531446347802951,0.9683178870695528,0.22552544494280907
2024-01-08,2024-01-08T03:17:44,LC08_126046_20240108,65.58,False,0.031196090970021552,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,116785.0,1732.0,1.483067174722781,24.35885209851414,18.13909318107835,26.005262891036296,0.8887055423427992,1.4068587575459177,0.40317356252224285,0.1448074110190153,0.7682907875004725,0.09923546657757554,-0.15033517153558668,-0.5829472959737407,0.19214869031886428,0.10673373658936927,-0.36373178410892154,-0.67282886004721,-0.07749653597704968,0.07213415704890079
2024-01-15,2024-01-15T03:23:32,LC08_127045_20240115,93.4,False,0.9357273330814869,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,3488236.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,
2024-01-31,2024-01-31T03:23:28,LC08_127045_20240131,98.67,False,0.9347833248234841,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,3484723.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,
2024-01-31,2024-01-31T03:23:52,LC08_127046_20240131,80.99,False,0.5249063936732821,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,1957673.0,95.0,0.004852700118967775,14.997117826892847,5.747010192265407,17.90771473713812,3.194094563166143,0.0017367558320516246,0.8061893664705327,0.7741215759093724,0.8474236705659893,0.012845144849777126,-0.4212039339428741,-0.4991110353393897,-0.36043396957495916,0.02720524202664421,-0.6185865383309875,-0.7154602398221886,-0.5726488717591263,0.028124573749300726
2024-03-03,2024-03-03T03:23:21,LC08_127045_20240303,99.96,False,0.938674552179552,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,3499212.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,
2024-03-03,2024-03-03T03:23:45,LC08_127046_20240303,84.92,False,0.5159251455002346,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,1924122.0,11843.0,0.6155015118583956,21.099171967871627,17.037926589626807,24.77618409739773,0.9245167037056825,0.41728123268690864,0.38280595846214377,0.0011959712571535225,0.9543638921681196,0.1251655064124252,-0.10905730132272752,-0.5543646294960324,0.25191196862584964,0.11819147864131302,-0.31514069158604285,-0.7166873860701197,0.1047054597701147,0.09266898588250379
2024-03-12,2024-03-12T03:17:05,LC08_126045_20240312,43.71,False,0.013673453368310183,False,False,scene_does_not_cover_roi,False,,,,,51205.0,49390.0,96.45542427497314,25.827661527484672,19.141591378613896,34.706348426584896,1.4002115575740246,96.00429645542428,0.3878330912507944,-0.07755564243249419,0.960897930258249,0.13725021794413428,-0.15271208220213547,-0.6291664080441934,0.27337724546433906,0.13554428786361322,-0.32181304152777185,-0.8338185702616091,0.30796538291788994,0.12664614296527843
2024-03-12,2024-03-12T03:17:29,LC08_126046_20240312,41.93,False,0.052993195595900246,False,False,scene_does_not_cover_roi,False,,,,,198334.0,188450.0,95.01648733953836,24.902432613323043,16.2628855808386,33.334165488295696,1.6216092051491973,94.48052275454536,0.3405653837022677,-0.13279902607284172,0.9886612744727492,0.13874772679292413,-0.19387421917881137,-0.6787169679241981,0.30879005117238817,0.15821099017770798,-0.27982018661334396,-0.9889267075107783,0.27971909157841085,0.12752541751400379
2024-04-04,2024-04-04T03:23:01,LC08_127045_20240404,71.86,False,0.9360087400246557,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,3489282.0,119483.0,3.424286142535914,30.698101506657327,26.172060923652907,38.41386218136802,1.3054416827678959,2.866979510397841,0.41160963467142814,-0.033381047809905535,0.8428379068579654,0.12193920373055346,-0.15704177336085118,-0.6054340225751674,0.28096525976626274,0.11475797395038052,-0.39212078279278006,-0.6981959980462652,0.08957558108180992,0.11453587218925666
2024-04-04,2024-04-04T03:23:25,LC08_127046_20240404,21.95,False,0.5225443148444042,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,1948861.0,17828.0,0.9147907418743564,30.90654441214833,26.200715933269862,36.39044804590333,1.5085517336697807,0.7174960143386316,0.4424937675897506,0.03928791050431392,0.8382096959371876,0.14131238492016987,-0.17382922824789998,-0.6065268375442859,0.20082642634917314,0.143262449984039,-0.4119432026934889,-0.7082771445199937,-0.030379653610575725,0.12001687389613488
2024-04-20,2024-04-20T03:22:52,LC08_127045_20240420,48.29,False,0.9365768003531859,False,False,scene_does_not_cover_roi,False,,,,,3491401.0,2879596.0,82.47680515644007,30.63353737730003,23.099260815890148,50.057654325522094,1.7959101666805377,79.59025617509991,0.5257744880527042,-0.07537424893682532,0.9999339207048459,0.146887618064648,-0.21015026189416877,-0.8037889039242221,0.534427786222291,0.1356345941411273,-0.4259440130898835,-0.9378270766679445,0.16581654461003612,0.12558721704683976
2024-04-20,2024-04-20T03:23:16,LC08_127046_20240420,8.85,False,0.5211565487368559,False,False,scene_does_not_cover_roi,False,,,,,1943675.0,1390542.0,71.54189872278029,30.786437416248468,24.926892880701473,49.79240021580301,1.7195668512387663,65.38474796455168,0.5641143653132902,0.06057059534544614,0.9998611561068174,0.127224038574842,-0.21881094646581478,-0.7451850778178395,0.4837271820665134,0.12789859381053587,-0.46116434167471854,-0.78173830840238,0.13285517856479223,0.1031206232984567
2024-04-29,2024-04-29T03:16:37,LC08_126045_20240429,43.81,False,0.014362352415666144,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,53784.0,4.0,0.007437156031533542,36.30152237556591,34.52805591404268,37.04572959081702,1.02862443458015,0.0,,,,,,,,,,,,
2024-04-29,2024-04-29T03:17:01,LC08_126046_20240429,27.63,False,0.05538858074267311,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,207294.0,13.0,0.006271286192557431,34.990405127177105,29.86307811752357,37.48868044199094,2.9063132557526954,0.0004824066301967255,0.11376107115319498,0.11376107115319498,0.11376107115319498,0.0,0.03322745027214428,0.03322745027214428,0.03322745027214428,0.0,-0.11436117018454041,-0.11436117018454041,-0.11436117018454041,0.0
2024-05-06,2024-05-06T03:23:07,LC08_127046_20240506,93.12,False,0.5179001575569254,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,1931543.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,
2024-05-15,2024-05-15T03:16:22,LC08_126045_20240515,88.39,False,0.00863859747751269,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,32383.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,
2024-05-15,2024-05-15T03:16:46,LC08_126046_20240515,35.19,False,0.03651958963076493,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,136764.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,
2024-05-22,2024-05-22T03:22:30,LC08_127045_20240522,92.28,False,0.9360231613493603,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,3489346.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,
2024-05-22,2024-05-22T03:22:54,LC08_127046_20240522,77.21,False,0.5225604254294332,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,1948909.0,560488.0,28.759064686960755,24.227268786926935,-13.874488147470288,36.27887783317556,2.4747416464926064,25.898951669882997,0.5650459031597739,-0.2896295666468273,0.9999095363739164,0.1513434865356774,-0.29894416522462797,-0.9854889589905369,0.3662287417570078,0.11850735984599216,-0.45962119852103983,-0.9219820769636267,0.49894534039761496,0.13909212003802107
2024-06-07,2024-06-07T03:22:54,LC08_127046_20240607,77.02,False,0.5264961857315479,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,1963611.0,3621.0,0.18440515967775695,22.10202271345629,13.131211035440629,26.43092029313408,1.769329259639136,0.08998727344672647,0.4440604382188979,0.10849995620897554,0.9958284042089535,0.16149367835192702,-0.22439639042965706,-0.45266352249884034,0.06735197814021537,0.08591227915252657,-0.3703233962601453,-0.8721227621483377,-0.09557743236540929,0.12770496023223565
2024-06-16,2024-06-16T03:16:22,LC08_126045_20240616,87.45,False,0.005481100718113316,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,20593.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,
2024-06-16,2024-06-16T03:16:46,LC08_126046_20240616,44.31,False,0.027781462430243372,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,104026.0,6814.0,6.55028550554669,23.380926981939112,-7.351120556564581,33.58206387873963,6.349524178022067,4.217214927037471,0.3517544652032603,-0.4986755239572325,0.8460248292686843,0.2874635740645463,-0.2754479166450253,-0.7427715958350094,0.09286811135252929,0.13426622471042726,-0.3418049689585809,-0.731329467783381,0.5389641905889317,0.26285498139250824
2024-06-23,2024-06-23T03:22:39,LC08_127045_20240623,78.02,False,0.934605817426351,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,3484060.0,14462.0,0.4150904404631378,24.583746998763882,17.117635030428005,31.473470450668913,2.331583324217705,0.3869336348972176,0.5895639395063303,-0.36960535175169956,0.8968722961653873,0.2690852451365152,-0.3165873732261256,-0.6687317822330411,0.21831161439364904,0.10903938984771197,-0.5247459832921044,-0.7966577982441428,0.5891897982947076,0.2782029501745114
2024-06-23,2024-06-23T03:23:03,LC08_127046_20240623,91.85,False,0.525570496329208,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,1960127.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,
2024-07-09,2024-07-09T03:22:47,LC08_127045_20240709,54.61,False,0.9335623585892682,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,3480179.0,1365452.0,39.2351083090841,23.400105763137265,5.628079911093437,37.27006913842405,3.3209998958513363,33.37604186451329,0.523477260787712,-0.9546293853864416,0.999924635423863,0.19618063115874204,-0.23747491107555047,-0.8368603865821889,0.9328583975797794,0.12964062376983573,-0.47683740883106146,-0.9991498717478929,0.9673995451099318,0.17551373525668967
2024-07-09,2024-07-09T03:23:11,LC08_127046_20240709,36.08,False,0.5281662147565549,False,False,scene_does_not_cover_roi,False,,,,,1969835.0,1456860.0,73.95847875583488,20.635741928183993,-4.989510319344333,34.54293483739684,3.6160760780138412,67.2730457119505,0.4888738535535967,-0.31620919881305654,0.9996619527860727,0.1843330488567885,-0.25079559559715386,-0.723006179048714,0.3749974318259863,0.11971344853502748,-0.44263948850057455,-0.9995515333076211,0.36264631797303315,0.16149227503810984
2024-07-18,2024-07-18T03:16:46,LC08_126045_20240718,69.77,False,0.013950779927108716,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,52242.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,
2024-07-25,2024-07-25T03:23:02,LC08_127045_20240725,59.74,False,0.938448404708826,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,3498374.0,17597.0,0.5030051103741339,22.37663717057418,13.036206148433621,28.911698878216953,1.980460850207906,0.27644271310042895,0.569905945482588,-0.5766854333344307,0.9015312916111852,0.3787401442257714,-0.3448032359496068,-0.7657385981936256,0.1465075274650753,0.13760376790863682,-0.5115775262561378,-0.7917819216237205,0.6192592592592594,0.3436716497524243
2024-08-03,2024-08-03T03:16:49,LC08_126045_20240803,79.84,False,0.007844684801169639,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,29421.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,
2024-08-03,2024-08-03T03:17:13,LC08_126046_20240803,70.21,False,0.034245423784973326,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,128220.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,
2024-08-10,2024-08-10T03:23:00,LC08_127045_20240810,40.14,False,0.9309933637436425,False,False,scene_does_not_cover_roi,False,,,,,3470610.0,3421608.0,98.58808682047248,32.36040741752062,21.087471602612993,48.98118883007572,2.725142748875859,98.15568444740262,0.5400677113099789,-0.9324066503134358,0.9913921259667154,0.28029724603061495,-0.24120140447442315,-0.8736155233107239,0.9773536663318415,0.15881608527430918,-0.5031476045484891,-0.9595421775713647,0.9964869038006601,0.25645551069424494
2024-08-10,2024-08-10T03:23:24,LC08_127046_20240810,6.49,False,0.5336890598393567,False,False,scene_does_not_cover_roi,False,,,,,1990406.0,1977211.0,99.33706992442748,32.5030542396413,23.74895286150388,49.06087719281362,2.3021509477571303,99.27848891130753,0.5687852643933109,-0.9002691150862756,0.9953911247670377,0.252300832022182,-0.25864686137820053,-0.8890345128877244,0.7202776101388051,0.1534116446714819,-0.521586126910933,-0.9909027052031041,0.9459830232358744,0.23683335285442972
2024-08-19,2024-08-19T03:16:58,LC08_126045_20240819,51.22,False,0.009791395986547996,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,36701.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,
2024-08-19,2024-08-19T03:17:22,LC08_126046_20240819,100.0,False,0.04042152340023176,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,151366.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,
2024-08-26,2024-08-26T03:23:10,LC08_127045_20240826,83.95,False,0.9335176636783794,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,3480016.0,287658.0,8.265996478177112,27.68767521577961,11.73391220965874,37.500459999675286,2.5441375390204275,7.000571261741325,0.5535309258158656,-0.6789764685901911,0.9984082009487124,0.24017923633364627,-0.3393219776776316,-0.9775858376757804,0.5225334957369084,0.15473029929416499,-0.47947611519896705,-0.9484102971940318,0.8883349950149557,0.2257912818060116
2024-08-26,2024-08-26T03:23:34,LC08_127046_20240826,46.26,False,0.527663616801919,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,1967957.0,587397.0,29.848060704578405,25.84792431225855,7.370281067106816,36.720700558385204,3.623268619778326,27.48444198729952,0.5281455266129004,-0.9400886904582341,0.9998498009863069,0.23592487197484557,-0.3145960195586517,-0.9862315310927098,0.9011148812409094,0.1466381638774644,-0.4554872700004205,-0.999925844446367,0.9871439374842448,0.2192052460803107
2024-09-04,2024-09-04T03:17:06,LC08_126045_20240904,5.19,False,0.013498413448266034,False,False,scene_does_not_cover_roi,False,,,,,50551.0,49697.0,98.31061700065281,33.344553036379956,27.780107063308776,46.44426414419877,2.314836722119793,98.28292219738482,0.5610545327743811,-0.5255965883313674,0.970628387043396,0.27733662509422335,-0.2613285021672434,-0.8134825808074455,0.6403264866804195,0.15466773742265805,-0.5078748596071467,-0.794976353520724,0.9520684667885873,0.25168770538970625
2024-09-04,2024-09-04T03:17:30,LC08_126046_20240904,16.04,False,0.05286574849508654,False,False,scene_does_not_cover_roi,False,,,,,197856.0,192753.0,97.42085152838428,33.24492046218946,26.430464149798865,46.41421272104151,2.2904719335932255,97.23536309234998,0.5516248131236484,-0.8495332745088934,0.952013969572182,0.27189961668652896,-0.2923372268202642,-0.9619447033240144,0.634352781853064,0.1585341749174435,-0.4956753456762545,-0.8174463174927384,0.8731252692172142,0.24539095201088743
2024-09-20,2024-09-20T03:17:09,LC08_126045_20240920,49.47,False,0.010704053355025262,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,40106.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,
2024-09-20,2024-09-20T03:17:33,LC08_126046_20240920,55.19,False,0.04332926825206537,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,162227.0,73047.0,45.02764644602933,26.37661458553342,21.46377851045787,31.649962318327823,1.396801174511007,40.8729742891134,0.46662819804916206,-0.33293519695044493,0.9899586402140977,0.17079451851537222,-0.23409457202513997,-0.7749157230529864,0.2313268676911913,0.13023882451761135,-0.3966069129008204,-0.9601820910621152,0.3254020200464584,0.14633299172915565
2024-09-27,2024-09-27T03:23:15,LC08_127045_20240927,33.24,False,0.9296792118990198,False,False,scene_does_not_cover_roi,False,,,,,3465728.0,2219502.0,64.04143660437288,30.491696146842585,19.41957156896109,48.191512148110064,2.4143878378656938,58.654285621953015,0.4390860773248354,-0.9989738327347366,0.999932052138659,0.2684717871632326,-0.2156350556243926,-0.9993661525459545,0.9960629921259876,0.17454029841886162,-0.3938720979202024,-0.9999393167061109,0.9995456610631535,0.2572303043634068
2024-09-27,2024-09-27T03:23:39,LC08_127046_20240927,13.58,False,0.5369238203925525,False,False,scene_does_not_cover_roi,False,,,,,2002444.0,1388240.0,69.32728206132106,31.311518876543563,22.44310595805507,46.07664851034389,2.1098164770075085,64.64944837408687,0.43475931992404215,-0.9988649262202053,0.9954536365645488,0.2754979059951785,-0.2436596670509098,-0.9990636704119858,0.9971070395371288,0.17894561863292607,-0.38846894657142295,-0.9978239309820233,0.9995523724261418,0.27605103035239886
2024-10-06,2024-10-06T03:17:06,LC08_126045_20241006,2.51,False,0.002246692527233765,False,False,scene_does_not_cover_roi,False,,,,,8511.0,7957.0,93.49077664199271,34.447727763161616,30.18994136864245,40.401094236892106,1.6814126706043768,93.42027963811537,0.5242872981065186,-0.474357412595931,0.9653825915976625,0.14916614491025704,-0.15947234084572234,-0.7116538131962297,0.25306007544620235,0.12138520146639019,-0.511575009051431,-0.8852657165247654,0.5952916901144248,0.11490106954865824
2024-10-06,2024-10-06T03:17:30,LC08_126046_20241006,0.93,False,0.019268757493759957,False,False,scene_does_not_cover_roi,False,,,,,72238.0,69605.0,96.35510396190371,32.18386900185607,26.685114936597415,40.393434997810004,1.8389674823102342,96.15714720784075,0.3785574408053827,-0.5005596408670222,0.860422744056676,0.22972939303245435,-0.20414802191302328,-0.8587130340773442,0.3487224037838359,0.1637953633938178,-0.3753576603581368,-0.7601586708568666,0.6147740158755873,0.20631047123221818
2024-10-13,2024-10-13T03:23:26,LC08_127045_20241013,27.99,False,0.9356798092572745,False,False,scene_does_not_cover_roi,False,,,,,3488064.0,2364536.0,67.78935248894516,28.654237481122664,18.57620753334146,44.42153747689605,2.0341845322799537,61.87185785581916,0.4535893319442159,-0.9888501742160275,0.9996622966241723,0.21003342673358502,-0.18378972028759605,-0.9591886757767026,0.9793548387096769,0.16289852351843317,-0.40882919415582164,-0.9990817966179508,0.9880131362889982,0.19424805904886702
2024-10-13,2024-10-13T03:23:49,LC08_127046_20241013,17.52,False,0.5229715655071344,False,False,scene_does_not_cover_roi,False,,,,,1950448.0,1268873.0,65.05546418053699,28.783479927050465,19.17465440439554,44.326767015635994,1.829226667438104,59.39609771703732,0.45498354689049725,-0.3811501844732837,0.9999449622073825,0.20993655858742735,-0.20608414959242644,-0.9244482173174872,0.49706715000145496,0.16537149175810403,-0.41012044585791096,-0.9991683438399229,0.7302164308483863,0.1954645444756272
2024-10-22,2024-10-22T03:17:18,LC08_126045_20241022,35.63,False,0.013682291033662744,False,False,scene_does_not_cover_roi,False,,,,,51238.0,38043.0,74.24762871306451,31.03757704598264,24.24159720890549,40.98529180606096,1.7398178440750904,67.44993949802881,0.47906993597996805,-0.9837398373983745,0.9829425206538935,0.23363918787998453,-0.20252503372232705,-0.7341908483860049,0.9481666346707636,0.1448298771255965,-0.4365362050560621,-0.9754170324846356,0.989255869478711,0.21913738064948887
