lon,lat,BUILD_COV_0,BUILD_DEN_0,WATER_COV_0,ROAD_DEN_0
105.78556585478839,21.0990780273727,0.0,0.0,0.11111111,10.0
105.78585467765919,21.099076689291557,0.0,0.0,0.0,10.0
105.78614350050732,21.099075350718657,0.0,0.0,0.0,20.0
105.78643232333279,21.099074011654,0.11111111,1.0,0.0,40.0
105.78672114613558,21.099072672097577,0.33333334,4.0,0.0,20.0
105.7870099689157,21.0990713320494,0.0,1.0,0.0,0.0
105.78729879167311,21.09906999150946,0.0,0.0,0.0,20.0
105.78758761440783,21.099068650477765,0.11111111,1.0,0.0,0.0
105.78787643711982,21.099067308954307,0.11111111,1.0,0.0,0.0
105.7881652598091,21.09906596693909,0.0,0.0,0.11111111,0.0
105.78845408247567,21.09906462443211,0.22222222,0.0,0.11111111,0.0
105.78874290511949,21.099063281433374,0.0,0.0,0.0,0.0
105.78903172774056,21.099061937942885,0.0,0.0,0.0,0.0
105.78932055033889,21.09906059396063,0.0,0.0,0.0,0.0
105.78960937291446,21.09905924948662,0.0,0.0,0.0,30.0
105.78989819546725,21.09905790452085,0.0,0.0,0.0,30.0
105.79018701799727,21.099056559063328,0.0,0.0,0.11111111,50.0
105.7904758405045,21.099055213114045,0.0,0.0,0.0,30.0
105.79076466298895,21.099053866673,0.11111111,1.0,0.0,10.0
105.79105348545058,21.0990525197402,0.0,0.0,0.11111111,0.0
105.79134230788941,21.099051172315647,0.33333334,1.0,0.11111111,0.0
105.79163113030542,21.09904982439933,0.11111111,0.0,0.0,20.0
105.7919199526986,21.099048475991264,0.22222222,1.0,0.0,0.0
105.79220877506896,21.099047127091435,0.0,0.0,0.0,0.0
105.79249759741646,21.099045777699853,0.11111111,1.0,0.0,0.0
105.79278641974112,21.099044427816516,0.0,0.0,0.11111111,0.0
105.79307524204292,21.09904307744141,0.0,0.0,0.0,0.0
105.79336406432184,21.09904172657456,0.0,0.0,0.11111111,0.0
105.79365288657789,21.099040375215953,0.11111111,0.0,0.0,0.0
105.79394170881105,21.099039023365588,0.33333334,1.0,0.11111111,0.0
105.79423053102131,21.099037671023467,0.0,0.0,0.11111111,0.0
105.79451935320868,21.09903631818959,0.11111111,0.0,0.22222222,0.0
105.79480817537313,21.09903496486396,0.11111111,0.0,0.11111111,0.0
105.79509699751469,21.099033611046575,0.0,0.0,0.0,0.0
105.7953858196333,21.09903225673743,0.0,0.0,0.0,0.0
105.79567464172897,21.099030901936537,0.0,0.0,0.0,0.0
105.7959634638017,21.09902954664388,0.0,0.0,0.0,0.0
105.79625228585148,21.099028190859475,0.0,0.0,0.0,0.0
105.79654110787831,21.099026834583317,0.0,0.0,0.0,0.0
105.79682992988218,21.0990254778154,0.0,0.0,0.0,0.0
105.79711875186304,21.099024120555736,0.0,0.0,0.0,0.0
105.79740757382095,21.09902276280431,0.0,0.0,0.0,0.0
105.79769639575584,21.09902140456114,0.0,0.0,0.0,0.0
105.79798521766773,21.099020045826204,0.0,0.0,0.0,0.0
105.79827403955663,21.099018686599525,0.0,0.0,0.0,0.0
105.79856286142248,21.09901732688109,0.0,0.0,0.0,0.0
105.79885168326533,21.099015966670898,0.0,0.0,0.0,0.0
105.79914050508515,21.099014605968957,0.0,0.0,0.0,0.0
105.7994293268819,21.09901324477526,0.0,0.0,0.0,0.0
105.79971814865561,21.099011883089815,0.0,0.0,0.0,0.0
105.80000697040627,21.099010520912614,0.0,0.0,0.0,0.0
105.80029579213385,21.099009158243657,0.0,0.0,0.0,0.0
105.80058461383837,21.099007795082954,0.0,0.0,0.0,0.0
105.80087343551979,21.0990064314305,0.0,0.0,0.0,0.0
105.8011622571781,21.099005067286292,0.0,0.0,0.0,0.0
105.80145107881334,21.09900370265033,0.0,0.0,0.0,0.0
105.80173990042546,21.099002337522624,0.0,0.0,0.0,0.0
105.80202872201446,21.09900097190316,0.0,0.0,0.0,0.0
105.80231754358033,21.098999605791946,0.0,0.0,0.0,0.0
105.80260636512307,21.098998239188987,0.0,0.0,0.0,0.0
105.80289518664266,21.09899687209427,0.0,0.0,0.0,0.0
105.80318400813911,21.0989955045078,0.0,0.0,0.0,0.0
105.80347282961239,21.098994136429585,0.0,0.0,0.0,0.0
105.80376165106252,21.09899276785962,0.0,0.0,0.0,0.0
105.80405047248945,21.098991398797907,0.0,0.0,0.0,0.0
105.80433929389321,21.09899002924444,0.0,0.0,0.0,0.0
105.80462811527377,21.098988659199218,0.0,0.0,0.0,0.0
105.80491693663113,21.09898728866225,0.0,0.0,0.0,0.0
105.80520575796528,21.09898591763354,0.0,0.0,0.0,0.0
105.80549457927621,21.098984546113076,0.0,0.0,0.0,0.0
105.80578340056391,21.098983174100862,0.0,0.0,0.0,0.0
105.80607222182839,21.0989818015969,0.0,0.0,0.0,0.0
105.80636104306961,21.098980428601184,0.0,0.0,0.0,0.0
105.80664986428759,21.098979055113723,0.0,0.0,0.0,0.0
105.80693868548231,21.098977681134517,0.0,0.0,0.0,0.0
105.80722750665376,21.098976306663562,0.0,0.0,0.0,0.0
105.80751632780193,21.09897493170086,0.0,0.0,0.0,0.0
105.80780514892682,21.098973556246406,0.0,0.0,0.0,0.0
105.80809397002841,21.098972180300205,0.0,0.0,0.0,0.0
105.80838279110671,21.098970803862255,0.0,0.0,0.0,0.0
105.80867161216169,21.098969426932562,0.0,0.0,0.0,0.0
105.80896043319335,21.098968049511114,0.0,0.0,0.0,0.0
105.80924925420169,21.098966671597925,0.0,0.0,0.0,0.0
105.8095380751867,21.09896529319299,0.0,0.0,0.0,0.0
105.80982689614835,21.098963914296302,0.0,0.0,0.0,0.0
105.81011571708667,21.098962534907873,0.0,0.0,0.0,0.0
105.81040453800162,21.098961155027695,0.0,0.0,0.0,0.0
105.81069335889319,21.098959774655775,0.0,0.0,0.0,0.0
105.8109821797614,21.098958393792103,0.0,0.0,0.0,0.0
105.81127100060623,21.098957012436685,0.0,0.0,0.0,0.0
105.81155982142765,21.098955630589526,0.0,0.0,0.0,0.0
105.81184864222568,21.098954248250617,0.0,0.0,0.0,0.0
105.8121374630003,21.098952865419967,0.0,0.0,0.0,0.0
105.8124262837515,21.098951482097572,0.0,0.0,0.0,0.0
105.81271510447927,21.098950098283428,0.0,0.0,0.0,0.0
105.81300392518361,21.098948713977535,0.0,0.0,0.0,0.0
105.81329274586452,21.0989473291799,0.0,0.0,0.0,0.0
105.81358156652195,21.09894594389053,0.0,0.0,0.0,0.0
105.81387038715594,21.098944558109405,0.0,0.0,0.0,0.0
105.81415920776645,21.09894317183654,0.0,0.0,0.0,0.0
105.81444802835348,21.09894178507193,0.0,0.0,0.0,0.0
